Arabizi,Arabic
boklouwet,بوكلوات
boule7ya,بولحية
boulis,بوليس
bouliseya,بوليسية
boumakouf,بومعكوف
bonbok,بونبوك
bountouweti,بونتواتي
bounou,بونو
bounia,بونية
bounya,بونية
bounita,بونيتة
bouh,بوه
bouha,بوها
bouhali,بوهالي
biya,بيا
biben,بيبان
bit,بيت
bitek,بيتك
bayda,بيدق
bidou,بيده
bidi,بيدي
bira,بيرا
piratolo,بيراتواله
piratohaa,بيراتوها
biran,بيران
byrsa,بيرصا
birha,بيرها
bizantiya,بيزنطية
bidha,بيضة
bi3a,بيعة
bayek,بيك
pilanti,بيلانتي
pelantiyat,بيلانتيات
penaltyet,بيلانتيات
bin,بين
binetkom,بيناتكم
binetna,بيناتنا
binethom,بيناتهم
binek,بينك
beynama,بينما
binhom,بينهم
bini,بيني
byouch,بيوش
byodh,بيوض
byou,بيوع
by2ooool,بيول
biya,بييا
bi2a,بيية
t,ت
teba,تابع
tab3ek,تابعك
teb3in,تابعين
teb3inhom,تابعينهم
t2ejjij,تاجج
ta5eth8a,تاخذها
ta5ou,تاخو
tekhou,تاخوا
terzi,تارزي
terikh,تاريخ
tari5ek,تاريخك
ta,تاع
te3id,تاعب
te3baaaaaa,تاعبة
tagi,تاغي
tagih,تاغيه
taguih,تاغيه
tefeh,تافه
tafhin,تافهين
ta9af,تاقف
ta9ef,تاقف
te9ef,تاقف
te9fenna,تاقفنا
tak,تاك
taxi,تاكسي
taxis,تاكسيس
taxiste,تاكسيست
taxih,تاكسيه
tekel,تاكل
te9elou,تاكلوا
taklouha,تاكلوها
tel,تال
tali,تالي
talifoun,تاليفون
tey,تاي
tailli,تايي
tbet,تبات
tbarkallah,تباركالله
tbe,تباع
tbajal,تبجل
tbajil,تبجل
tbajalna,تبجلنا
tbakhelni,تبخلني
tabda,تبدا
tbadel,تبدل
tabdila,تبديلة
tbarbech,تبربش
tebred,تبرد
tobrim,تبرم
tbases,تبسس
tebtach,تبطش
etbattel,تبطل
taba,تبع
teb3ed,تبعد
teba3na,تبعنا
tbi3ni,تبعني
tab3ou,تبعه
tab3ou,تبعوا
tab9awou,تبقوا
tab9ou,تبقوا
tab9a,تبقى
tbakki,تبكي
tebki,تبكي
tbal7it,تبلحيط
tebla,تبلع
talbi,تبلق
teble,تبلى
tpompi,تبمبي
tebne,تبنى
tbahlil,تبهلل
tboussou,تبوسه
tbounech,تبونش
tbayet,تبيت
tbi,تبيع
tetbee,تتباع
tetbedel,تتبدل
tetplanta,تتبلنت
tetbannen,تتبنن
tetjarre,تتجرا
tetjera,تتجرع
tte7sbou,تتحسبوا
tit7asel,تتحصل
tit7asil,تتحصل
tet7at,تتحط
tethat,تتحط
tit7al,تتحل
tet7ayer,تتحير
tetdaldell,تتدلدل
tetdhaker,تتذكر
tetzere,تتزرق
tetsaker,تتسكر
tsakerlik,تتسكرلك
tetsamma,تتسمى
teteshat,تتشاط
tetechree,تتشرى
tetch’har,تتشهر
tttchoufni,تتشوفني
tetse,تتصاق
tetsawrou,تتصوروا
titidhrab,تتضرب
titdhel,تتضل
tit3alij,تتعالج
titghachech,تتغشش
tetferej,تتفرج
titfarfch,تتفرفش
tetfarkes,تتفركس
ttfrahed,تتفرهد
titfassir,تتفسر
tetfakarha,تتفكرها
tetfakrou,تتفكروا
tetfelsef,تتفلسف
tet9aba,تتقبح
titkabbir,تتكبر
tetkelem,تتكلم
tetkallamch,تتكلمش
tetlam,تتلم
tetmeyel,تتمايل
titmermid,تتمرمد
tetmsa7ch,تتمسحش
tetma9sed,تتمقصد
tetmanneh,تتمناه
tetmanna,تتمنى
tmeniek,تتمنيك
tetnek,تتناك
tetnafess,تتنفاس
tttithem,تتهم
tetwadha,تتواضع
tetwaghel,تتوغل
tetewela,تتولى
tojar,تجار
tojjar,تجار
tajerbek,تجاربك
tjes,تجاس
etjewbou,تجاوبوا
etjabbed,تجبد
tejbid,تجبد
tajidouh,تجدوه
tajerbek,تجربك
tejri,تجري
tjes,تجس
tjagjijgh,تجغجيغ
tgm,تجم
tji,تجي
tjib,تجيب
tjibou,تجيبوا
tjikom,تجيكم
tjini,تجيني
tjih,تجيه
t7eb,تحب
thabet,تحبت
thebech,تحبش
t7ebek,تحبك
t7ibk,تحبك
t7ebelha,تحبلها
thebhou,تحبه
thebhom,تحبهم
t7ebou,تحبوا
t7ebouhh,تحبوه
t7abi,تحبي
t7abit,تحبيت
ta7t,تحت
tahda,تحدى
t7addina,تحدينا
t7areb,تحرب
ta7re,تحرق
ta7ra9et,تحرقت
ta7r9ou,تحرقوا
t7arek,تحرك
te7rem,تحرم
t7aznou,تحزنوا
t7ess,تحس
t7essha,تحسها
thesou,تحسوا
te7shelek,تحشالك
ta7chalou,تحشالوا
t7chli,تحشالي
ta7chali,تحشالي
te7chali,تحشالي
te7cheli,تحشالي
ta7chalek,تحشىلك
te7chii,تحشي
ta7chih,تحشيه
thasssrana,تحصرنا
ta7dher,تحضر
t7ot,تحط
t7out,تحط
t7atet,تحطت
t7attet,تحطت
t7otlich,تحطليش
t7otha,تحطها
t7ottou,تحطوا
t7atit,تحطيت
ta7fer,تحفر
ta7foun,تحفون
ta7founa,تحفونة
tahfouna,تحفونة
tehkem,تحكم
tohkem,تحكم
ta7kou,تحكوا
ta7koush,تحكوش
ta7ki,تحكي
ta7kich,تحكيش
tahkilek,تحكيلك
te7kilhom,تحكيلهم
ta7kili,تحكيلي
te7kili,تحكيلي
ta7kiw,تحكيوا
ta7kiwou,تحكيوا
t7el,تحل
t7elha,تحلها
t7elhom,تحلهم
t7ello,تحلوا
ta7lilkom,تحليلكم
ta7lilou,تحليله
te7mar,تحمار
t7amml,تحمل
te7melchi,تحملشي
ta7wilek,تحويلك
ta7ietn,تحيات
t7ayer,تحير
t7ishou,تحيشوا
t7in,تحين
t7inkom,تحينكم
ta,تخ
tkhafech,تخافش
tkhalet,تخالط
t5abi,تخبي
te5dem,تخدم
tekhdem,تخدم
takhdim,تخديم
te5dim,تخديم
takharouj,تخرج
to5rej,تخرج
to5roj,تخرج
tokhrej,تخرج
toukheroj,تخرج
tkharejha,تخرجها
to5rjou,تخرجوا
takhrouli,تخروالي
takhra,تخرى
takhrali,تخرىلي
ta5ser,تخسر
tekhser,تخسر
tkasarni,تخسرني
tkhadhret,تخضرت
tokhteb,تخطب
ta5tafchi,تخطفشي
t5ales,تخلص
to5les,تخلص
t5alet,تخلط
tkhalat,تخلط
tkhalet,تخلط
tkhalit,تخلط
tkhalthom,تخلطهم
et5allef,تخلف
tkhalef,تخلف
t5alli,تخلي
t5aliha,تخليها
t5alihom,تخليهم
te5mer,تخمار
to5mem,تخمام
toukhmem,تخمام
t5ma,تخمة
et5ammem,تخمم
tkamme,تخمم
tkhawef,تخوف
t5ayeb,تخيب
tkhibech,تخيبش
tdodekhell,تدخل
tedakhel,تدخل
todkol,تدخل
totkholsh,تدخلش
tod5lou,تدخلوا
tedri,تدري
ted3iwou,تدعيوا
tdallalo,تدلله
tedhen,تدهن
dour,تدور
tadharni,تذرني
tdhakart,تذكرت
tdaweb,تذوب
dhoug,تذوق
trah,ترا
trab,تراب
trabek,ترابك
trapi,ترابي
treken,تراكن
trah,تراه
trab,ترب
tarba,تربح
terbaha,تربح
trabba,تربح
treba7ch,تربحش
terb7ou,تربحوا
trabbi,تربي
terte,ترتاح
terte,ترتح
trata7ha,ترتحها
tarja,ترجع
traja,ترجع
tarjem,ترجم
tarjmoulou,ترجمواله
tarrajii,ترجي
trod,ترد
troddouna,تردونا
tarchi,ترشيق
trassi,ترصي
etrassilna,ترصيلنا
etrassili,ترصيلي
trassili,ترصيلي
targou,ترغوا
tra93et,ترقعت
terkeb,تركب
terkib,تركب
trakkez,تركز
torkiya,تركيا
turkia,تركيا
tarkizi,تركيزي
tarkina,تركينة
tarkintek,تركينتك
terma,ترمة
termtek,ترمتك
tirmtik,ترمتك
termtou,ترمته
tirmtou,ترمته
termetha,ترمتها
tarmi,ترمي
trawah,تروح
traweh,تروح
traw7ou,تروحوا
troumizz,تروميز
troika,ترويكا
tripek,تريبك
triya,ترية
taretli,تريتلي
triski,تريسكي
treich,تريش
trelativizi,تريلاتفيزي
terich,ترييش
traguiss,ترڨص
tezalet,تزلط
tizha,تزها
tzid,تزيد
tzidou,تزيدوا
tzeyyef,تزيف
tsa3dek,تساعدك
tsafer,تسافر
tes2el,تسال
tsaelou,تساله
tselou,تساله
tsame7ni,تسامحني
tsayerny,تسايرني
tseb,تسب
tsabet,تسبت
tsebek,تسبق
tsebni,تسبني
tsebou,تسبوا
tsupporrti,تسبورتي
tstahel,تستاهل
tisthaq,تستحق
tista3mil,تستعمل
testanna,تستنى
toskhen,تسخن
tsakhen,تسخن
tserbi,تسربي
tesre,تسرق
tas3id,تسعيد
tssaguiss,تسغص
tes9i,تسقي
tsa9iha,تسقيها
tsakar,تسكر
tsakkar,تسكر
tsakarni,تسكرني
tsakarha,تسكرها
tsakkrou,تسكروا
tosken,تسكن
teslek,تسلك
tsallem,تسلم
teslia,تسلية
taslim,تسليم
tesma,تسمع
tesma3chi,تسمعشي
tasma3ni,تسمعني
tesma3ni,تسمعني
tsma3ni,تسمعني
tasmya,تسمية
tasnifi,تسنيفي
tsounami,تسونامي
tsayer,تسيير
tchhhhhhh,تش
tchado,تشده
tashar,تشر
tochrbou,تشربوا
techra,تشرق
techri,تشري
tcha33al,تشعل
tcha3al,تشعل
tchek,تشك
attachkii,تشكي
tchill,تشل
tshalbi,تشلبيق
tichl,تشلق
tashim,تشم
tchouf,تشوف
tchofak,تشوفك
tchofni,تشوفني
tsqhoufni,تشوفني
tchoufha,تشوفها
tchofo,تشوفوا
tchoufou,تشوفوا
tchofoch,تشوفوش
tchoufha,تشوفوها
tchi,تشيح
tchi,تشيخ
tchikh,تشيخ
tshikhou,تشيخوا
tsawer,تصاور
tswarek,تصاورك
tsoub,تصب
tosbor,تصبر
tesh,تصح
tas7i,تصحح
tesdamt,تصدمت
tesdamna,تصدمنا
tsarbouu,تصربوا
tsarrbouu,تصربوا
tsa3ab,تصعب
tasfa,تصفا
tsaffeq,تصفق
tsaffa9li,تصفقلي
tasfi,تصفيق
tasle,تصلح
tasla7lk,تصلحلك
toslo7lek,تصلحلك
tsaliwou,تصليوا
tsawer,تصور
tsawwer,تصور
tsawarna,تصورنا
tsawarhech,تصورهاش
tsawrou,تصوروا
taswiritha,تصويراتها
taswira,تصويرة
taswirtou,تصويرته
tsib,تصيب
tsir,تصير
tsirlek,تصيرلك
tsirli,تصيرلي
tssirli,تصيرلي
tadh7ak,تضحك
tadh7ek,تضحك
tha7kou,تضحكوا
tdha77i,تضحي
tadhrab,تضرب
tedhrabtt,تضربت
tdhorek,تضرك
todh3ref,تضعف
tdhi,تضيق
tataouine,تطاوين
titra,تطرح
tetarech,تطرش
tarcha,تطرشق
tetarcha,تطرشق
tetarche,تطرشق
totlob,تطلب
tatla,تطلع
tetla3li,تطلعلي
toub,تطوب
tetwi,تطوي
taya,تطيح
tih,تطيح
ta3arof,تعارف
t3arekna,تعاركنا
t3atfet,تعاطفت
t3ani,تعاني
t3any,تعاني
t3awed,تعاود
t3awed'ha,تعاودها
t3aen,تعاون
t3ab,تعب
t3ib,تعب
t3abet,تعبت
t3ebt,تعبت
ta3bid,تعبد
t3aber,تعبر
ta3bi,تعبي
ta3bir,تعبير
ta3birr,تعبير
te3jebech,تعجبش
t3jbeekk,تعجبك
te3jebni,تعجبني
t3ada,تعدا
t3addet,تعدات
t3ada,تعدى
t3addi,تعدي
t3adina,تعدينا
ta3dhib,تعذيب
tares,تعرس
ta3ref,تعرف
t3arraft,تعرفت
taraft,تعرفت
ta3rafchi,تعرفشي
t3arrafna,تعرفنا
tarafha,تعرفها
ta3rfou,تعرفوا
ta3rfouna,تعرفونا
ta3rif,تعريف
ta3che,تعشق
t3acha,تعشى
to3tch,تعطش
te3ti,تعطي
to3ti,تعطي
ta3tish,تعطيش
ta3tik,تعطيك
te3tik,تعطيك
ta3tim,تعطيم
ta3tina,تعطينا
ta3tini,تعطيني
ta3tih,تعطيه
ta3tiwni,تعطيوني
ta3fes,تعفس
t3a99em,تعقم
t3a9mou,تعقموا
et3alless,تعلس
t3alem,تعلم
t3alemt,تعلمت
t3allemt,تعلمت
to3limou,تعلمه
ta3mel,تعمل
ta3malli,تعمللي
ta3malha,تعملها
ta3mlou,تعملوا
ta3o,تعو
t3ish,تعيش
t3ishou,تعيشوا
t3ayif,تعيف
tgharbiil,تغربيل
toghzor,تغزر
taghssil,تغسيل
te5chmou,تغشمه
tghos,تغص
taghtes,تغطس
tghatha,تغطها
taghli,تغلي
tghammech,تغمش
tghamed,تغمض
tghanni,تغني
tghib,تغيب
tghidhni,تغيضني
tghithni,تغيضني
t8idh,تغيظ
taf,تف
tafa2alou,تفاءلوا
tfarra,تفارق
tafasil,تفاصيل
tfe3lou,تفاعلوا
tfexi,تفاكسي
tefehet,تفاهات
tafahet,تفاهة
tafahatkom,تفاهتكم
tfehemna,تفاهمنا
tafa2ol,تفاول
tfe2el,تفايل
tfta,تفتح
tfata,تفتق
tfadlik,تفدليك
tfarj,تفرج
tfarajt,تفرجت
tafra,تفرح
tifrech,تفرش
tofrodh,تفرض
tfarregh,تفرغ
tfarrgouu,تفرغوا
tafer9a,تفرقة
tofrok,تفرك
tfrahed,تفرهد
tfarhida,تفرهيدة
tefsir,تفسير
tafsa,تفصع
tfadhfidh,تفضفض
tfadel,تفضل
tfathl,تفضل
tfatta,تفطق
tfakkar,تفكر
tfakert,تفكرت
tfakkart,تفكرت
etfakarni,تفكرني
tfakerou,تفكروا
tafkir,تفكير
tafkiri,تفكيري
teflim,تفليم
tflim,تفليم
tafna,تفنا
tefhem,تفهم
tefhmou,تفهموا
tffffffou,تفو
tfout,تفوت
tfoooh,تفوح
tfourem,تفورم
tfouh,تفوه
tfouuuuuuuuuuuuuuh,تفوه
tfi,تفيق
tfih,تفيه
t9aren,تقارن
t9aled,تقاليد
t9eled,تقاليد
ta9alid,تقاليد
t9awem,تقاوم
to9tolsh,تقتلش
te9tlouch,تقتلهش
tak7if,تقحيف
t9addes,تقدس
t9adem,تقدم
ta9addoumi,تقدم
t9admou,تقدموا
tgedha,تقدها
ta9dir,تقدير
ta9ra,تقرا
takra,تقرا
tqarreb,تقرب
tkarafni,تقرفني
ta9ra,تقرى
ta9rib,تقريب
t9asamha,تقسمها
ta9achoff,تقشف
t9os,تقص
t9asst,تقصت
t9ossha,تقصها
ta9dhi,تقضي
t9ete,تقطع
te9ta,تقطع
ta9tia,تقطيع
to93ed,تقعد
to93od,تقعد
t9elbet,تقلبت
t9ilbit,تقلبت
t9ouhibna,تقوحبنا
tgoud,تقود
tou9osusi,تقوسي
t9oul,تقول
t9oulech,تقولش
t9ollek,تقوللك
t9olou,تقولله
t9oli,تقوللي
t9olha,تقولها
et9oulou,تقولوا
t9ouulou,تقولوا
t9oum,تقوم
t9awwi,تقوي
t9is,تقيس
ta9im,تقيم
takbir,تكبر
takbir,تكبير
tekteb,تكتب
tkatharch,تكثرش
tekrmou,تكرمه
takrah,تكره
tekrahni,تكرهني
takrizi,تكريزي
teksib,تكسب
taksir,تكسير
tekchif,تكشف
tkeffich,تكفيش
takel,تكل
tkambafs,تكمبف
tkammel,تكمل
tconsomih,تكنصوميه
tkoun,تكون
tkawnou,تكونوا
takit,تكيت
tlaviz,تلافز
tla9i,تلاقي
tlabez,تلبز
telbis,تلبس
tel7is,تلحيس
tlez,تلز
tlezek,تلزك
tels3ik,تلسعك
tal3ib,تلعب
telfa,تلف
talfza,تلفزة
talfiya,تلففييا
tlefhom,تلفهم
talifoun,تلفون
tal9ana,تلقانا
tal9ani,تلقاني
tal9ah,تلقاه
tal9a8a,تلقاها
tal9aha,تلقاها
tal9ahom,تلقاهم
tal9a,تلقى
tlemm,تلم
tloum,تلم
tlammina,تلمينا
talwaj,تلوج
tlawej,تلوج
telifoun,تليفون
tilifouen,تليفون
tamthil,تمثيل
tamathilkom,تمثيلكم
tamthilkom,تمثيلكم
tmajd,تمجد
tmedd,تمد
tmedhom,تمدهم
tmarrgouuh,تمرغوه
tmarmed,تمرمد
tmarmid,تمرميد
tmes,تمس
tmasset,تمسط
tmessha,تمسها
etmacha,تمشى
temchi,تمشي
temchich,تمشيش
temchilo,تمشيله
temshyu,تمشيوا
tmaghsira,تمغصيرة
ettamanet,تمنيت
tmannit,تمنيت
tmenik,تمنيك
tmahmesh,تمهمش
tmout,تموت
tmoutelna,تموتلنا
tmoutou,تموتوا
tmawel,تمول
tmil,تميل
tnektou,تناكتوا
tnaber,تنبر
tantacher,تنتشر
tanja,تنجح
tenja,تنجح
tenja7ch,تنجحش
tinj7ouha,تنجحوها
tnajjem,تنجم
tnejmou,تنجموا
tna77i,تنحي
tna7ihoulou,تنحيواله
tns,تنس
tensech,تنساش
tenseh,تنساه
tensay,تنساي
tnesnis,تنسنيس
tansa,تنسى
tonchor,تنشر
tansa7ch,تنصحش
tenshouni,تنصحوني
tente,تنطق
tendhaf,تنظاف
tonfokh,تنفخ
tnaf5et,تنفخت
tnafkhet,تنفخت
tanfa,تنفع
tenfa3ch,تنفعش
tna9is,تنقص
tne9es,تنقص
tanqeb,تنقيب
tonkrou,تنكروا
etnwaer,تنور
tnoufi,تنوفيق
tnik,تنيك
tnikelha,تنيكلها
tnaguiz,تنڨز
tehder,تهدر
tahdi,تهدي
tahdih,تهديه
thez,تهز
thezlou,تهزله
thezli,تهزلي
t'hezzni,تهزني
thasit,تهزيت
thalwis,تهلوس
themha,تهمها
thanna,تهنا
thent,تهنت
thanna,تهنى
thnini,تهنيني
thaniwnich,تهنيونيش
thij,تهيج
taw,تو
tawa,توا
touati,تواتي
twatik,تواتيك
twensa,توانسة
top,توب
tewja,توجع
twa7ach,توحش
twa7acht,توحشت
twa7achtek,توحشتك
twid,تود
tozeur,توزر
tozeur,توزر‎
tousil,توصل
toussel,توصل
twassil,توصل
tawoudhi,توضح
twadha,توضى
tewfach,توفاش
toufa,توفى
twa9a3t,توقعت
twa9efni,توقفني
taw9it,توقيت
tawou9it,توقيت
toukebri,توكابري
touled,تولد
twali,تولي
twalishi,توليش
tounes,تونس
twansa,تونسة
tounesna,تونسنا
tounsi,تونسي
tounessiya,تونسية
tounsia,تونسية
tounssiya,تونسية
tunsia,تونسية
twiti,تويتي
tweak,تويكا
ti,تي
ta2esch,تياسش
tay2assou,تياسوا
tiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit,تيت
titrouet,تيتروات
titroueti,تيترواتي
tged,تڨد
thalitahn,ثالثا
theni,ثاني
thaniyan,ثانيا
thanya,ثانية
thabet,ثبت
thadiyet,ثديات
tharthar,ثرثار
th3elb,ثعلب
tha9afa,ثقافة
tleta,ثلاثة
etletine,ثلاثين
thomma,ثم
thama,ثمة
thneya,ثنية
theneytna,ثنيتنا
theyetna,ثنيتنا
thawoura,ثورة
thawra,ثورة
thoum,ثوم
thi9a,ثيقة
thi9ti,ثيقتي
je,جا
jeb,جاب
jebou,جابه
jebha,جابها
jebo,جابوا
jebou,جابوا
jabouh,جابوه
jet,جات
jara,جارة
jarek,جارك
jari,جاري
ja3ek,جاعك
jena,جانا
jeneba,جانبة
jeh,جاه
jeha,جاها
jehez,جاهز
jehil,جاهل
jehla,جاهلة
jeweb,جاوب
jewbt,جاوبت
jewebni,جاوبني
jey,جاي
jayebha,جايبها
jeyebhe,جايبها
jabar,جبار
jabbar,جبار
jabara,جبارة
djebel,جبال
jbal,جبال
jeben,جبان
jabena,جبانة
jbet,جبت
jibet,جبت
jibtek,جبتك
jebten,جبتنا
jebtha,جبتها
jbed,جبد
jabri,جبري
jabrii,جبري
jabriaa,جبرية
jbal,جبل
jbel,جبل
jben,جبن
joubane,جبناء
jbourat,جبورات
jboura,جبورة
jad,جد
jed,جد
jadara,جدارة
jadti,جدتي
jdod,جدد
jdoudnna,جدودنا
jdid,جديد
jdida,جديدة
jadheba,جذابة
jatheba,جذابة
jre,جرا
jrada,جرادة
jarayed,جرايد
jrayer,جراير
jarb,جرب
jareb,جرب
djerba,جربة
jerbi,جربي
joret,جرة
jort,جرة
jorrtou,جرته
jortou,جرته
jertila,جرتيلة
jorthouma,جرثومة
zarzis,جرجيس
jro7i,جرحي
jerdhan,جرذان
jirthene,جرذان
jarzouna,جرزونة
jor3a,جرعة
jrouh,جروح
jariya,جرية
jaritt,جريت
jazira,جزيرة
jezira,جزيرة
jessou,جسه
j3ab,جعابق
j3ala,جعالة
ja3bo,جعبه
ja3fer,جعفر
jaaferhahw,جعفرهاه
j3ale,جعل
j3oub,جعوب
jelbeb,جلباب
jmar,جمار
jme3it,جماعة
jma3etna,جماعتنا
jma3tou,جماعته
jeme3i,جماعي
jamra,جمرة
jamrou,جمره
jem3a,جمعة
jom3a,جمعة
jom3tin,جمعتين
jma3na,جمعنا
jam3eya,جمعية
jam3itek,جمعيتك
joumal,جمل
jemla,جملة
jomhour,جمهور
jami,جميع
jamila,جميلة
ajnebek,جنابك
jene,جناح
jne7i,جناحي
jeneha,جناها
janbi,جنبي
janna,جنة
janne,جنة
jandouba,جندوبة
jenoub,جنوب
jnoun,جنون
jihed,جهاد
johels,جهال
johdi,جهدي
jahl,جهل
jaw,جو
jawed,جواد
jawel,جوال
jwenit,جوانات
jwenah,جوانح
jwan7o,جوانحه
joujouet,جوجوات
jou,جوع
joghrafiyya,جوغرافية
jografia,جوغرافية
jawek,جوك
jawna,جونا
jawi,جوي
juil,جويل
jwiniya,جوينية
jib,جيب
jibouli,جيبوالي
jibi,جيبي
jit,جيت
jaych,جيش
ji3an,جيعان
jilani,جيلاني
jina,جينا
jiha,جيهة
jihed,جيهد
jyoub,جيوب
jyoubou,جيوبه
7abba,حابة
habsa,حابسة
7atem,حاتم
haj,حاج
hej,حاج
7ajet,حاجات
hajej,حاجاج
7ajb,حاجب
7aja,حاجة
7achtou,حاجته
7ajto,حاجته
hajtou,حاجته
7chthe,حاجتها
hachti,حاجتي
7adethe,حادثة
7ar,حار
hareb,حارب
heribine,حاربين
7arra,حارة
harret,حارة
7ara,حارق
7arou,حاروا
7asis,حاس
7aseb,حاسب
7assa,حاسة
7asis,حاسس
7asem,حاسم
7ach,حاش
7ashti,حاشتي
7achtich,حاشتيش
7acha,حاشى
7asanet,حاصنات
7acilou,حاصيلو
7asilou,حاصيلوا
7assilou,حاصيلوا
7ader,حاضر
7adher,حاضر
hader,حاضر
7adhra,حاضرة
hadhrin,حاضرين
7afdhouk,حافضوك
hafedh,حافظ
7afi,حافي
7akem,حاكم
7al,حال
7ala,حالة
7aletha,حالتها
7alti,حالتي
7ali,حالي
hamad,حامد
7amerty,حامرتي
7ammi,حامي
7an,حان
ihena,حانة
hanout,حانوت
7awel,حاول
hawlou,حاولوا
hwinettou,حاوناته
7aweij,حاويج
7ayer,حاير
hayer,حاير
7ayrin,حايرين
5ayef,حايف
7ob,حب
hbar,حبار
7abba,حبة
habbet,حبت
7abs,حبس
7abek,حبك
7obbna,حبنا
7obbou,حبه
7abhech,حبهاش
7abbou,حبوا
7abou,حبوا
7boub,حبوب
7bouset,حبوسات
7abbouk,حبوك
7obbi,حبي
habib,حبيب
hbib,حبيب
7baybet,حبيبات
7bibi,حبيبي
7bibimatro7chiba3iiiiiiiiiiiiiiiiiiid,حبيبيماترحشبعيد
7abbit,حبيت
7abit,حبيت
7abitek,حبيتك
7abithom,حبيتهم
7abinek,حبيناك
htar,حتار
7atta,حتى
htira,حتيرة
7aj,حج
7ajem,حجام
7jema,حجامة
7ajr,حجر
7ajm,حجم
7ad,حد
7added,حداد
7aded,حداد
7ided,حداد
hedada,حدادة‎
7ada,حدة
7doud,حدود
houdoud,حدود
7oudoudi,حدودي
hdith,حديث
7dithkom,حديثكم
hdithna,حديثنا
7did,حديد
7orr,حر
7ram,حرام
7arb,حرب
harboub,حربوب
7arbi,حربي
7irtin,حرتين
7oures,حرص
7arf,حرف
7arga,حرقة
t7argoo,حرقوا
haraka,حركة
harekli,حركلي
7arramtou,حرمتوا
7orouf,حروف
7ourof,حروف
7ourouf,حروف
hourouf,حروف
7orriya,حرية
7orriyet,حرية
7rir,حرير
7ririk,حريرك
hezb,حزب
7zine,حزين
hzina,حزينة
7es,حس
7ess,حس
hess,حس
7sebhom,حسابهم
7assessa,حساسة
7assassiyet,حساسيات
7asbi,حسب
7assb,حسب
7eseb,حسب
hseb,حسب
7esba,حسبة
7asbou,حسبه
7asbi,حسبي
7asbiya,حسبيا
7osd,حسد
7asra,حسرة
hassouna,حسونة
hassitou,حسيته
7sin,حسين
hached,حشاد
7achemma,حشامة
hchehulo,حشاهله
7echma,حشمة
7achw,حشو
hachw,حشو
7ashwet,حشوات
7achwa,حشوة
hachwa,حشوة
7chouheli,حشوهالي
7achih,حشيه
hachihoulna,حشيهوالنا
hassan,حصان
hsan,حصان
hsane,حصان
hsar,حصر
7sol,حصل
7asla,حصلة
7asana,حصن
hassila,حصيلة
7assilou,حصيلوا
7adhara,حضارة
hadhartou,حضرته
7adhrouna,حضرونا
7dhoudh,حضوض
hout,حط
7atemt,حطمت
7outhom,حطهم
houthom,حطهم
7otou,حطوا
7attouk,حطوك
7attouh,حطوه
7ata,حطى
hotti,حطي
7atitiou,حطيته
7atina,حطينا
hatina,حطينا
7dhoudhou,حظوظه
7adhi,حظي
7affeli,حفالي
a7fer,حفر
7ofra,حفرة
hofra,حفرة
7fart,حفرت
hafsa,حفصة
7afla,حفلة
7afna,حفنة
7efyen,حفيان
7afidh,حفيظ
7a,حق
7a99a,حقا
7a9a,حقا
ha9ani,حقاني
7o8ra,حقرة
7a99ek,حقك
7a9na,حقنا
7a99ou,حقوا
7ou9ou,حقوق
7ou9ou9na,حقوقنا
7a9i,حقي
7a9i9a,حقيقة
ba79itti,حقيقتي
7a9i9i,حقيقي
7ak,حك
7ok,حك
7ketenna,حكاتلنا
7kenna,حكالنا
7keh,حكاه
hkeyet,حكايات
7keya,حكاية
hkeyetna,حكايتنا
7keyti,حكايتي
7oka,حكة
hokka,حكة
7ekr,حكر
hakli,حكلي
7okem,حكم
7ekma,حكمة
7okmouna,حكمونا
7okmouh,حكموه
7akni,حكني
7oukoume,حكومة
hke,حكى
hkelhom,حكىلهم
hkit,حكيت
7kitesh,حكيتش
7kitlik,حكيتلك
hkitlou,حكيتله
hekyto,حكيتوا
hakima,حكيمة
hkina,حكينا
7al,حل
7lal,حلال
7lel,حلال
7lewet,حلاوة
7alben,حلبان
7alaftokom,حلفتكم
7aleftkm,حلفتكم
7allafetkom,حلفتكم
7alefha,حلفها
7allaltou,حللتوا
7ilem,حلم
7elma,حلمة
7lemt,حلمت
7elmi,حلمي
7lou,حلو
hlou,حلو
7lowa,حلوة
hlwin,حلوين
7le,حلى
7lib,حليب
hlib,حليب
7alit,حليت
7allit,حليت
7alitlou,حليتله
7lima,حليمة
hm,حم
hama,حما
7matek,حماتك
hmaty,حماتي
7imar,حمار
7mar,حمار
7amesiya,حماسية
7amasa,حماصة
7imam,حمام
7imeyet,حماية
7emma,حمة
hama,حمة
hemma,حمة
7med,حمد
hmd,حمدالله
7amra,حمراء
7maret,حمرة
hamza,حمزة
hamltek,حملتك
hammouda,حمودة
hmida,حميدة
7anneneya,حنانية
hanaine,حناين
7enna,حنة
7anout,حنوت
7anif,حنيف
7iwar,حوار
8awas,حواس
7aweij,حوايج
7weyjek,حوايجك
7wayji,حوايجي
houayji,حوايجي
7out,حوت
7outetk,حوتاتك
7awess,حوس
hawwasna,حوسنا
7oula,حولة
7awelt,حولت
houma,حوما
7ouma,حومة
7oumtek,حومتك
7oumti,حومتي
7oumty,حومتي
hwija,حويجة
7ay,حي
7ayet,حياة
7yatek,حياتك
7yetek,حياتك
